Date,AAPL,ADBE,AMZN,CRM,GOOGL,INTC,META,MSFT,NVDA,ORCL
2024-01-30,186.10662841796875,627.9600219726562,159.0,284.2760009765625,150.21847534179688,42.3527717590332,397.2848205566406,401.670654296875,62.73564910888672,111.80724334716797
2024-01-31,182.50405883789062,617.780029296875,155.1999969482422,277.7156982421875,138.95156860351562,42.51066207885742,387.4337158203125,390.84710693359375,61.48941421508789,109.39794158935547
2024-02-01,184.9387664794922,627.9099731445312,159.27999877929688,280.3931579589844,140.00286865234375,42.78696060180664,392.04150390625,396.9421691894531,62.98849105834961,113.14901733398438
2024-02-02,183.9391326904297,634.760009765625,171.80999755859375,282.2308349609375,141.21290588378906,42.03700256347656,471.6950378417969,404.25616455078125,66.11959075927734,113.40364837646484
2024-02-05,185.75030517578125,630.5,170.30999755859375,284.6513671875,142.502197265625,42.20475769042969,456.22314453125,398.7804870605469,69.2896499633789,113.99129486083984
2024-02-06,187.3536834716797,607.1400146484375,169.14999389648438,282.3988037109375,142.9187774658203,42.29877853393555,451.565673828125,398.6231384277344,68.18132019042969,112.92376708984375
2024-02-07,187.46255493164062,615.8499755859375,170.52999877929688,285.3725891113281,144.3469696044922,42.33836364746094,466.3324890136719,407.0382385253906,70.05616760253906,114.85315704345703
2024-02-08,186.38375854492188,615.8599853515625,169.83999633789062,288.4453430175781,144.7139434814453,42.061256408691406,466.7396545410156,407.09716796875,69.59844207763672,114.27531433105469
2024-02-09,187.1468048095703,627.2100219726562,174.4499969482422,287.8030700683594,147.7786102294922,42.862892150878906,464.86279296875,413.4281311035156,72.08895111083984,114.23615264892578
2024-02-12,185.46214294433594,611.8400268554688,172.33999633789062,283.8709411621094,146.32066345214844,43.57545852661133,465.64727783203125,408.2277526855469,72.20387268066406,113.45262908935547
2024-02-13,183.37112426757812,601.8900146484375,168.63999938964844,277.7749328613281,143.95025634765625,42.714439392089844,456.92822265625,399.4391174316406,72.08394622802734,111.33715057373047
2024-02-14,182.4891815185547,604.6599731445312,170.97999572753906,285.67889404296875,144.7436981201172,43.73380661010742,469.9969482421875,403.29986572265625,73.85487365722656,111.90519714355469
2024-02-15,182.20181274414062,590.4400024414062,169.8000030517578,288.4354248046875,141.59967041015625,43.595252990722656,480.67236328125,400.41412353515625,72.61361694335938,110.45570373535156
2024-02-16,180.66578674316406,546.6599731445312,169.50999450683594,286.2420654296875,139.3681182861328,43.060829162597656,470.03668212890625,397.95196533203125,72.5686264038086,109.0159912109375
2024-02-20,179.92254638671875,541.9099731445312,167.0800018310547,282.9520263671875,139.96319580078125,44.060401916503906,468.4775085449219,396.70111083984375,69.4095687866211,106.21493530273438
